InitialTime;FinalTime;InitialTorque;FinalTorque;TorqueDiff;DeltaT;ThroughZero
34102,792;34103,392;-0,6200000000000045;60,69;61,31;102,18333333358116;0
34103,397;34103,612;59,089999999999975;39,64999999999998;19,439999999999998;-90,41860464957162;0
34103,617;34103,822;42,02999999999997;62,110000000000014;20,08000000000004;97,95121951136096;0
34103,827;34104,247;61,139999999999986;8,039999999999964;53,10000000000002;-126,42857142690693;0
34104,562;34104,827;6,860000000000014;20,230000000000018;13,370000000000005;50,45283018879008;0
34105,007;34105,327;16,5;43,620000000000005;27,120000000000005;84,7500000000771;0
34105,332;34105,602;42,639999999999986;19,519999999999982;23,120000000000005;-85,62962963064497;0
34105,607;34105,887;20,49000000000001;41,039999999999964;20,549999999999955;73,39285714316213;0
34105,892;34106,122;40,110000000000014;19,939999999999998;20,170000000000016;-87,69565217269246;0
34106,307;34106,552;23,289999999999964;7,810000000000002;15,479999999999961;-63,18367346871209;0
34110,117;34110,457;0,5999999999999659;23,730000000000018;23,130000000000052;68,02941176394901;0
34110,462;34110,692;22,810000000000002;12,129999999999995;10,680000000000007;-46,434782608049346;0
34111,467;34111,697;13,550000000000011;27,589999999999975;14,039999999999964;61,04347826001973;0
34113,112;34113,342;21,409999999999968;37,27999999999997;15,870000000000005;69,00000000122238;0
34113,542;34113,742;30,870000000000005;44,19999999999999;13,329999999999984;66,65000000096981;0
34113,747;34113,992;43,139999999999986;23,909999999999968;19,230000000000018;-78,48979591985925;0
34114,557;34114,787;35,69;21,00999999999999;14,680000000000007;-63,82608695765247;0
34118,247;34118,467;25,329999999999984;13,629999999999995;11,699999999999989;-53,18181818329557;0
34132,977;34133,183;15,490000000000009;27,75;12,259999999999991;59,51456310728375;0
34133,763;34133,988;18,139999999999986;30,349999999999966;12,20999999999998;54,266666667017546;0
34134,363;34134,573;28,149999999999977;17,649999999999977;10,5;-50,00000000020788;0
34134,578;34134,783;19,05000000000001;29,149999999999977;10,099999999999966;49,26829268250699;0
34136,203;34136,468;25,839999999999975;66,50999999999999;40,670000000000016;153,4716981135447;0
34136,623;34136,843;75,49000000000001;116,19;40,69999999999999;184,99999999902101;0
34136,848;34137,038;112,18;79,98000000000002;32,19999999999999;-169,4736842084495;0
34137,043;34137,243;83,32;111,31;27,99000000000001;139,94999999694522;0
34137,248;34137,428;105,56;76,07999999999998;29,480000000000018;-163,77777777751308;0
34137,433;34137,608;79,06;90,36000000000001;11,300000000000011;64,57142857035477;0
34137,613;34137,843;87,61000000000001;38,70999999999998;48,900000000000034;-212,60869564921472;0
34137,988;34138,518;34,620000000000005;-0,6500000000000341;35,27000000000004;-66,547169811467;1
34142,403;34142,848;8,75;55,23000000000002;46,48000000000002;104,44943820231555;0
34142,853;34143,233;54,420000000000016;6,0;48,420000000000016;-127,4210526324573;0
34143,238;34143,623;6,1299999999999955;37,26999999999998;31,139999999999986;80,88311688268885;0
34143,628;34143,968;36,289999999999964;9,670000000000016;26,619999999999948;-78,29411764618742;0
34144,488;34144,858;3,079999999999984;15,899999999999977;12,819999999999993;34,648648648403345;0
34145,193;34145,413;7,670000000000016;24,70999999999998;17,039999999999964;77,45454545413543;0
34145,418;34145,728;24,029999999999973;7,6299999999999955;16,399999999999977;-52,90322580560719;0
34145,733;34146,058;8,21999999999997;36,24000000000001;28,02000000000004;86,2153846161568;0
34146,063;34146,283;35,55000000000001;24,779999999999973;10,770000000000039;-48,95454545428658;0
34146,288;34146,523;26,21999999999997;44,670000000000016;18,450000000000045;78,51063829767807;0
34146,528;34146,783;44,24000000000001;31,120000000000005;13,120000000000005;-51,45098039121732;0
34146,788;34147,078;32,77999999999997;70,79000000000002;38,01000000000005;131,06896551684693;0
34147,083;34147,293;69,13999999999999;46,74000000000001;22,399999999999977;-106,66666666711005;0
34147,298;34147,543;49,079999999999984;101,08999999999997;52,00999999999999;212,28571428974908;0
34147,548;34147,798;99,11000000000001;46,76999999999998;52,34000000000003;-209,36000000000013;0
34147,803;34148,058;49,39999999999998;93,23000000000002;43,83000000000004;171,8823529429422;0
34148,063;34148,273;89,77999999999997;49,18000000000001;40,599999999999966;-193,333333334137;0
34148,278;34148,513;51,789999999999964;81,31;29,52000000000004;125,61702127628476;0
34148,518;34148,748;78,94999999999999;38,349999999999966;40,60000000000002;-176,52173912797784;0
34148,753;34148,978;40,19999999999999;63,389999999999986;23,189999999999998;103,06666666400031;0
34148,983;34149,183;61,099999999999966;37,94;23,159999999999968;-115,80000000168495;0
34149,188;34149,388;40,21999999999997;57,610000000000014;17,390000000000043;86,95000000126551;0
34149,393;34149,608;56,19999999999999;31,279999999999973;24,920000000000016;-115,90697674214643;0
34149,613;34149,828;33,120000000000005;52,24000000000001;19,120000000000005;88,9302325565746;0
34149,833;34150,028;50,49000000000001;36,110000000000014;14,379999999999995;-73,74358974369979;0
34150,033;34150,223;37,789999999999964;48,06999999999999;10,28000000000003;54,10526315930381;0
34150,228;34150,448;47,14999999999998;28,849999999999966;18,30000000000001;-83,1818181841291;0
34150,453;34150,668;30,810000000000002;48,96999999999997;18,159999999999968;84,46511628044168;0
34150,673;34150,863;47,110000000000014;33,43000000000001;13,680000000000007;-72,00000000187494;0
34150,868;34151,068;35,01999999999998;45,74000000000001;10,720000000000027;53,60000000078012;0
34151,073;34151,283;44,43000000000001;28,120000000000005;16,310000000000002;-77,66666666429865;0
34151,288;34151,488;29,689999999999998;44,139999999999986;14,449999999999989;72,25000000105132;0
34151,493;34151,693;42,639999999999986;29,409999999999968;13,230000000000018;-66,1500000009627;0
34151,893;34152,093;37,06;25,96999999999997;11,090000000000032;-55,44999999878981;0
34152,098;34152,308;27,560000000000002;42,71999999999997;15,159999999999968;72,19047619077618;0
34152,698;34152,903;41,599999999999966;28,360000000000014;13,239999999999952;-64,58536585310816;0
34152,908;34153,123;29,680000000000007;45,849999999999966;16,16999999999996;75,2093023268029;0
34153,508;34153,713;41,99000000000001;28,339999999999975;13,650000000000034;-66,58536585309152;0
34153,718;34153,933;29,70999999999998;43,52999999999997;13,819999999999993;64,27906976848598;0
34154,323;34154,528;45,129999999999995;28,370000000000005;16,75999999999999;-81,75609756027914;0
34154,533;34154,743;29,980000000000018;49,339999999999975;19,359999999999957;92,19047619085929;0
34154,748;34154,943;47,81999999999999;32,5;15,319999999999993;-78,56410256421978;0
34155,148;34155,358;41,18000000000001;26,519999999999982;14,660000000000025;-69,80952380981418;0
34155,363;34155,568;27,860000000000014;41,379999999999995;13,519999999999982;65,95121951163325;0
34155,573;34155,758;39,95999999999998;29,529999999999973;10,430000000000007;-56,37837837687063;0
34155,968;34156,168;38,639999999999986;27,19999999999999;11,439999999999998;-57,20000000083236;0
34156,173;34156,383;28,5;42,15999999999997;13,659999999999968;65,04761904788934;0
34156,388;34156,578;40,69;29,46999999999997;11,220000000000027;-59,05263157822387;0
34156,773;34156,983;36,23000000000002;22,45999999999998;13,770000000000039;-65,57142857170138;0
34156,988;34157,193;23,839999999999975;37,089999999999975;13,25;64,63414634091285;0
34157,793;34158,003;26,639999999999986;41,110000000000014;14,470000000000027;68,90476190504852;0
34158,398;34158,603;39,889999999999986;26,46999999999997;13,420000000000016;-65,46341463358878;0
34158,608;34158,808;28,129999999999995;41,039999999999964;12,909999999999968;64,55000000093916;0
34158,813;34159,008;39,89999999999998;28,409999999999968;11,490000000000009;-58,92307692316491;0
34159,208;34159,418;36,55000000000001;23,289999999999964;13,260000000000048;-63,1428571431199;0
34159,423;34159,633;24,579999999999984;34,81999999999999;10,240000000000009;48,76190476210754;0
34160,028;34160,233;35,579999999999984;24,849999999999966;10,730000000000018;-52,34146341418838;0
34160,238;34160,443;26,30000000000001;37,23000000000002;10,930000000000007;53,317073170277574;0
34160,448;34160,643;35,76999999999998;24,44999999999999;11,319999999999993;-58,05128205136866;0
34160,848;34161,048;33,539999999999964;22,24000000000001;11,299999999999955;-56,4999999987665;0
34161,053;34161,253;23,519999999999982;34,089999999999975;10,569999999999993;52,850000000769036;0
34161,863;34162,068;25,139999999999986;36,56999999999999;11,430000000000007;55,7560975605007;0
34162,073;34162,268;35,55000000000001;25,05000000000001;10,5;-53,84615384623421;0
34162,683;34162,888;23,99000000000001;36,01999999999998;12,029999999999973;58,68292682876829;0
34163,293;34163,498;33,870000000000005;21,99000000000001;11,879999999999995;-57,95121951170146;0
34163,503;34163,713;23,329999999999984;35,289999999999964;11,95999999999998;56,95238095064439;0
34164,113;34164,313;35,039999999999964;24,980000000000018;10,059999999999945;-50,29999999890178;0
34164,318;34164,523;26,269999999999982;36,839999999999975;10,569999999999993;51,560975609316856;0
34164,528;34164,723;35,76999999999998;25,149999999999977;10,620000000000005;-54,46153846161977;0
34165,128;34165,338;24,95999999999998;36,46999999999997;11,509999999999991;54,80952380785264;0
34165,728;34165,943;34,24000000000001;22,620000000000005;11,620000000000005;-54,04651162878493;0
34165,948;34166,163;23,670000000000016;35,789999999999964;12,119999999999948;56,372093022263556;0
34166,758;34166,953;27,870000000000005;41,579999999999984;13,70999999999998;70,30769230779714;0
34166,958;34167,163;40,170000000000016;25,69999999999999;14,470000000000027;-70,58536585305741;0
34167,573;34167,783;26,889999999999986;39,46999999999997;12,579999999999984;59,90476190293535;0
34168,153;34168,403;43,15999999999997;25,839999999999975;17,319999999999993;-69,27999999999997;0
34168,408;34168,613;27,019999999999982;37,31;10,29000000000002;50,19512195257359;0
34168,818;34169,023;29,659999999999968;39,879999999999995;10,220000000000027;49,853658536160836;0
34169,238;34169,448;31,060000000000002;44,20999999999998;13,149999999999977;62,619047619307864;0
34169,453;34169,653;43,25;33,129999999999995;10,120000000000005;-50,60000000073635;0
34169,873;34170,083;43,80000000000001;31,529999999999973;12,270000000000039;-58,42857142881454;0
34170,089;34170,303;33,170000000000016;45,099999999999966;11,92999999999995;55,7476635514168;0
34170,308;34170,508;43,829999999999984;32,39999999999998;11,430000000000007;-57,14999999875257;0
34170,513;34170,718;33,889999999999986;44,52999999999997;10,639999999999986;51,90243902394806;0
34170,723;34170,928;43,25999999999999;30,75;12,509999999999991;-61,02439024338258;0
34170,933;34171,138;32,02999999999997;43,089999999999975;11,060000000000002;53,951219511735566;0
34171,143;34171,353;42,099999999999966;28,71999999999997;13,379999999999995;-63,71428571234306;0
34171,563;34171,783;35,56999999999999;22,829999999999984;12,740000000000009;-57,90909090878452;0
34172,838;34173,048;33,670000000000016;19,139999999999986;14,53000000000003;-69,190476190764;0
34173,668;34174,053;26,810000000000002;0,4200000000000159;26,389999999999986;-68,5454545450918;1
34174,833;34175,228;0,2699999999999818;42,129999999999995;41,860000000000014;105,97468354321067;0
34175,408;34175,638;39,77999999999997;60,71999999999997;20,939999999999998;91,04347826248242;0
34175,643;34175,858;59,19;37,379999999999995;21,810000000000002;-101,44186046333115;0
34176,073;34176,303;46,389999999999986;24,870000000000005;21,519999999999982;-93,56521739000192;0
34176,308;34176,528;26,099999999999966;42,14999999999998;16,05000000000001;72,95454545415946;0
34176,533;34176,723;40,829999999999984;30,819999999999993;10,009999999999991;-52,684210527687654;0
34176,729;34176,928;32,329999999999984;42,75;10,420000000000016;52,36180904508837;0
34176,933;34177,169;42,120000000000005;23,939999999999998;18,180000000000007;-77,03389830364078;0
34177,173;34177,378;25,319999999999993;37,06999999999999;11,75;57,317073172277794;0
34177,794;34178,014;35,73000000000002;22,439999999999998;13,29000000000002;-60,40909090877134;0
34178,019;34178,229;23,71999999999997;35,879999999999995;12,160000000000025;57,90476190500277;0
34178,234;34178,429;34,71999999999997;24,539999999999964;10,180000000000007;-52,20512820520616;0
34178,849;34179,064;21,839999999999975;35,170000000000016;13,330000000000041;62,000000001007315;0
34179,069;34179,264;33,96999999999997;23,120000000000005;10,849999999999966;-55,64102564110851;0
34180,504;34180,719;18,930000000000007;30,779999999999973;11,849999999999966;55,11627907066259;0
34181,339;34181,549;20,230000000000018;30,579999999999984;10,349999999999966;49,285714285919035;0
34182,149;34182,369;19,289999999999964;33,25999999999999;13,970000000000027;63,499999999664105;0
34182,374;34182,584;32,420000000000016;21,46999999999997;10,950000000000045;-52,14285714307415;0
34182,984;34183,199;22,139999999999986;34,620000000000005;12,480000000000018;58,046511626885575;0
34184,414;34184,649;30,180000000000007;18,879999999999995;11,300000000000011;-48,08510638285967;0
34185,469;34185,679;21,69999999999999;32,94999999999999;11,25;53,5714285716513;0
34186,084;34186,304;28,149999999999977;15,829999999999984;12,319999999999993;-56,0000000015557;0
34186,309;34186,524;16,670000000000016;28,129999999999995;11,45999999999998;53,3023255822611;0
34186,914;34187,134;29,329999999999984;18,24000000000001;11,089999999999975;-50,40909090882405;0
34187,754;34187,969;26,94999999999999;15,610000000000014;11,339999999999975;-52,74418604736829;0
34187,974;34188,179;16,620000000000005;28,730000000000018;12,110000000000014;59,07317073330084;0
34189,644;34189,849;17,569999999999993;28,339999999999975;10,769999999999982;52,536585365406054;0
34191,339;34191,554;19,0;29,939999999999998;10,939999999999998;50,8837209310591;0
34191,979;34192,189;30,99000000000001;20,420000000000016;10,569999999999993;-50,33333333354257;0
34192,194;34192,404;21,71999999999997;34,75;13,03000000000003;62,04761904787716;0
34192,819;34193,044;33,170000000000016;22,079999999999984;11,090000000000032;-49,288888889207804;0
34193,049;34193,269;23,19999999999999;35,99000000000001;12,79000000000002;58,136363636056096;0
34193,679;34193,894;35,15999999999997;22,420000000000016;12,739999999999952;-59,255813952445386;0
34193,899;34194,119;23,889999999999986;35,90999999999997;12,019999999999982;54,63636363607444;0
34194,539;34194,764;35,56999999999999;22,560000000000002;13,009999999999991;-57,82222222072632;0
34195,389;34195,619;31,819999999999993;20,649999999999977;11,170000000000016;-48,56521739216477;0
34195,624;34195,829;22,089999999999975;32,75999999999999;10,670000000000016;52,04878048920894;0
34196,239;34196,464;35,610000000000014;21,139999999999986;14,470000000000027;-64,31111111152717;0
34196,469;34196,684;22,319999999999993;33,98000000000002;11,660000000000025;54,232558138580636;0
34197,094;34197,304;33,20999999999998;23,189999999999998;10,019999999999982;-47,71428571448401;0
34197,309;34197,524;24,45999999999998;39,89999999999998;15,439999999999998;71,81395348953863;0
34197,529;34197,729;38,620000000000005;27,789999999999964;10,830000000000041;-54,15000000078819;0
34197,939;34198,149;35,539999999999964;22,24000000000001;13,299999999999955;-63,333333333596435;0
34198,154;34198,369;23,599999999999966;36,95999999999998;13,360000000000014;62,13953488473039;0
34198,774;34198,989;36,69;24,319999999999993;12,370000000000005;-57,53488371991777;0
34198,994;34199,209;25,310000000000002;35,920000000000016;10,610000000000014;49,34883720843396;0
34199,379;34199,584;34,289999999999964;46,76999999999998;12,480000000000018;60,87804877996932;0
34199,589;34199,824;45,74000000000001;23,060000000000002;22,680000000000007;-96,51063829763332;0
34200,419;34200,649;27,49000000000001;16,899999999999977;10,590000000000032;-46,04347826168538;0
34201,474;34201,684;17,319999999999993;28,069999999999993;10,75;51,190476190689026;0
34202,269;34202,459;20,409999999999968;35,129999999999995;14,720000000000027;77,47368420957707;0
34202,464;34202,684;34,420000000000016;22,349999999999966;12,07000000000005;-54,863636363346274;0
34203,924;34204,134;17,20999999999998;29,370000000000005;12,160000000000025;57,90476190500277;0
34204,539;34204,794;26,25;10,550000000000011;15,699999999999989;-61,56862744985603;0
34206,089;34207,034;-0,9900000000000091;31,05000000000001;32,04000000000002;33,90476190477237;0
34207,224;34207,469;26,730000000000018;40,389999999999986;13,659999999999968;55,75510204187591;0
34207,694;34207,904;31,079999999999984;43,27999999999997;12,199999999999989;58,09523809547958;0
34207,909;34208,154;42,48000000000002;26,71999999999997;15,760000000000048;-64,32653061155736;0
34208,159;34208,379;27,849999999999966;40,81;12,960000000000036;58,90909090877935;0
34208,384;34208,614;40,31999999999999;27,19999999999999;13,120000000000005;-57,04347826007558;0
34208,824;34209,064;36,329999999999984;20,810000000000002;15,519999999999982;-64,66666666721552;0
34209,069;34209,299;21,610000000000014;33,18000000000001;11,569999999999993;50,30434782697809;0
34209,719;34209,959;31,310000000000002;19,680000000000007;11,629999999999995;-48,45833333227557;0
34209,964;34210,189;20,769999999999982;35,76999999999998;15,0;66,66666666709783;0
34210,414;34210,634;27,430000000000007;37,579999999999984;10,149999999999977;46,1363636361194;0
34210,639;34210,864;36,81999999999999;22,569999999999993;14,25;-63,33333333374294;0
34210,869;34211,094;23,870000000000005;38,829999999999984;14,95999999999998;66,48888888931882;0
34211,099;34211,319;38,19;24,879999999999995;13,310000000000002;-60,499999999679865;0
34211,539;34211,779;34,639999999999986;19,879999999999995;14,759999999999991;-61,49999999865755;0
34211,784;34212,009;20,69999999999999;31,329999999999984;10,629999999999995;47,24444444474998;0
34212,434;34212,659;31,899999999999977;21,089999999999975;10,810000000000002;-48,044444444755186;0
34212,664;34212,894;22,039999999999964;33,77999999999997;11,740000000000009;51,04347826015912;0
34213,309;34213,555;35,74000000000001;24,930000000000007;10,810000000000002;-43,94308943103989;0
34213,560;34213,779;25,69999999999999;36,80000000000001;11,100000000000023;50,68493150578517;0
34213,784;34213,999;35,90999999999997;23,129999999999995;12,779999999999973;-59,44186046407012;0
34214,220;34214,449;32,81;21,909999999999968;10,900000000000034;-47,598253275242406;0
34215,124;34215,344;30,819999999999993;18,589999999999975;12,230000000000018;-55,59090909245354;0
34215,349;34215,579;19,55000000000001;33,20999999999998;13,659999999999968;59,39130434887809;0
34215,584;34215,789;32,18000000000001;21,95999999999998;10,220000000000027;-49,853658537930265;0
34216,014;34216,249;30,849999999999966;19,75;11,099999999999966;-47,234042553074346;0
34216,254;34216,484;20,70999999999998;33,05000000000001;12,340000000000032;53,65217391399408;0
34216,929;34217,149;34,089999999999975;21,789999999999964;12,300000000000011;-55,909090908795115;0
34217,154;34217,394;22,75999999999999;37,74000000000001;14,980000000000018;62,41666666719657;0
34217,399;34217,599;36,93000000000001;26,70999999999998;10,220000000000027;-51,09999999888473;0
34217,604;34217,834;27,99000000000001;41,360000000000014;13,370000000000005;58,130434781799586;0
34217,839;34218,064;40,50999999999999;24,279999999999973;16,230000000000018;-72,13333333379994;0
34218,069;34218,304;25,310000000000002;41,55000000000001;16,24000000000001;69,1063829806919;0
34218,309;34218,519;40,55000000000001;28,829999999999984;11,720000000000027;-55,80952380975598;0
34218,524;34218,754;30,019999999999982;43,120000000000005;13,100000000000023;56,95652173833774;0
34218,759;34218,969;42,089999999999975;28,95999999999998;13,129999999999995;-62,523809524069456;0
34218,974;34219,219;30,110000000000014;46,15999999999997;16,049999999999955;65,51020408287759;0
34219,224;34219,449;44,89999999999998;27,00999999999999;17,889999999999986;-79,5111111116253;0
34219,454;34219,674;28,46999999999997;41,329999999999984;12,860000000000014;58,4545454542362;0
34219,679;34219,894;40,25;27,599999999999966;12,650000000000034;-58,83720930129034;0
34219,899;34220,135;28,810000000000002;45,43000000000001;16,620000000000005;70,42372881223926;0
34220,140;34220,355;44,19999999999999;28,089999999999975;16,110000000000014;-74,930232556821;0
34220,360;34220,580;29,189999999999998;41,629999999999995;12,439999999999998;56,545454545155316;0
34220,585;34220,805;40,829999999999984;25,70999999999998;15,120000000000005;-68,72727272690906;0
34220,810;34221,055;26,439999999999998;43,829999999999984;17,389999999999986;70,97959183597578;0
34221,060;34221,280;43,039999999999964;28,170000000000016;14,869999999999948;-67,5909090905512;0
34221,285;34221,505;29,230000000000018;40,50999999999999;11,279999999999973;51,27272727415155;0
34221,510;34221,730;39,56999999999999;26,670000000000016;12,899999999999977;-58,636363636053254;0
34221,735;34221,970;27,99000000000001;45,73000000000002;17,74000000000001;75,48936170194072;0
34221,975;34222,175;44,589999999999975;31,289999999999964;13,300000000000011;-66,4999999985485;0
34222,395;34222,640;40,48000000000002;22,980000000000018;17,5;-71,42857142780777;0
34222,875;34223,105;32,68000000000001;17,099999999999966;15,580000000000041;-67,7391304338399;0
34223,555;34223,805;21,610000000000014;38,14999999999998;16,539999999999964;66,15999999999985;0
34223,810;34224,010;37,21999999999997;26,019999999999982;11,199999999999989;-55,99999999877758;0
34224,015;34224,235;27,069999999999993;37,21999999999997;10,149999999999977;46,1363636361194;0
34224,240;34224,475;36,639999999999986;20,810000000000002;15,829999999999984;-67,36170212749266;0
34224,480;34224,725;21,539999999999964;35,039999999999964;13,5;55,10204081737383;0
34224,930;34225,160;26,680000000000007;37,80000000000001;11,120000000000005;48,347826086283575;0
34225,165;34225,395;37,15999999999997;21,95999999999998;15,199999999999989;-66,08695652290983;0
34225,400;34225,640;23,079999999999984;39,96999999999997;16,889999999999986;70,37500000059732;0
34225,645;34225,855;38,829999999999984;24,289999999999964;14,54000000000002;-69,23809523598429;0
34226,065;34226,335;30,539999999999964;12,050000000000011;18,489999999999952;-68,4814814822933;0
34226,340;34226,550;13,420000000000016;29,399999999999977;15,979999999999961;76,09523809291778;0
34226,555;34226,820;28,389999999999986;13,599999999999966;14,79000000000002;-55,81132075483965;0
34228,130;34228,355;15,279999999999973;26,480000000000018;11,200000000000045;49,777777776490225;0
34228,360;34228,625;24,899999999999977;10,829999999999984;14,069999999999993;-53,094339622758106;0
34238,250;34238,495;27,819999999999993;13,689999999999998;14,129999999999995;-57,67346938713848;0
34238,500;34238,725;14,789999999999964;25,409999999999968;10,620000000000005;47,20000000030529;0
34240,295;34240,530;14,069999999999993;26,45999999999998;12,389999999999986;52,7234042551885;0
34242,705;34242,945;30,439999999999998;16,649999999999977;13,79000000000002;-57,45833333382116;0
34242,950;34243,175;17,689999999999998;29,289999999999964;11,599999999999966;51,555555554221655;0
34243,585;34243,835;24,94999999999999;14,829999999999984;10,120000000000005;-40,48000000000002;0
34243,840;34244,070;15,800000000000011;25,829999999999984;10,029999999999973;43,6086956515668;0
34244,745;34245,035;8,269999999999982;27,930000000000007;19,660000000000025;67,79310344807185;0
34245,505;34245,790;24,25;11,839999999999975;12,410000000000025;-43,5438596485893;0
34245,796;34246,085;12,379999999999995;29,379999999999995;17,0;58,823529412368934;0
34246,090;34246,340;28,94999999999999;17,629999999999995;11,319999999999993;-45,27999999999997;0
34246,850;34247,145;13,310000000000002;25,879999999999995;12,569999999999993;42,610169491777626;0
34247,635;34247,910;27,21999999999997;15,839999999999975;11,379999999999995;-41,381818181599186;0
34247,915;34248,210;16,50999999999999;31,480000000000018;14,970000000000027;50,74576271216488;0
34248,215;34248,490;30,930000000000007;15,779999999999973;15,150000000000034;-55,09090909061769;0
34248,725;34249,005;21,569999999999993;10,70999999999998;10,860000000000014;-38,78571428587559;0
34249,010;34249,285;11,089999999999975;26,310000000000002;15,220000000000027;55,34545454516178;0
34249,770;34250,090;21,71999999999997;6,730000000000018;14,989999999999952;-46,843750000042455;0
34250,855;34251,135;19,560000000000002;9,199999999999989;10,360000000000014;-37,00000000015388;0
34251,140;34251,430;9,990000000000009;23,159999999999968;13,169999999999959;45,413793103311406;0
34251,925;34252,210;20,610000000000014;10,569999999999993;10,04000000000002;-35,22807017590634;0
34259,465;34259,720;8,389999999999986;19,329999999999984;10,939999999999998;42,90196078353027;0
34260,490;34260,755;9,029999999999973;21,069999999999993;12,04000000000002;45,433962264250816;0
34261,510;34261,775;11,800000000000011;22,439999999999998;10,639999999999986;40,15094339631455;0
34272,726;34272,971;6,899999999999977;18,74000000000001;11,840000000000032;48,32653061316355;0
34273,756;34274,006;10,099999999999966;22,55000000000001;12,450000000000045;49,80000000000018;0
34274,446;34274,781;25,980000000000018;7,529999999999973;18,450000000000045;-55,07462686581532;0
34274,786;34275,051;8,079999999999984;18,430000000000007;10,350000000000023;39,05660377367078;0
34278,871;34279,146;5,3700000000000045;17,819999999999993;12,449999999999989;45,272727272487664;0
34280,956;34281,241;7,199999999999989;17,75999999999999;10,560000000000002;37,052631578493326;0
34283,051;34283,336;11,5;29,180000000000007;17,680000000000007;62,03508771853808;0
34283,341;34283,581;28,75999999999999;17,349999999999966;11,410000000000025;-47,54166666707033;0
34283,796;34284,081;25,599999999999966;13,029999999999973;12,569999999999993;-44,10526315848023;0
34284,086;34284,376;13,490000000000009;29,71999999999997;16,22999999999996;55,96551724261483;0
34284,381;34284,636;29,05000000000001;15,110000000000014;13,939999999999998;-54,66666666722819;0
34284,851;34285,156;19,980000000000018;8,560000000000002;11,420000000000016;-37,442622950784;0
34285,161;34285,431;8,920000000000016;19,560000000000002;10,639999999999986;39,407407407874615;0
34285,906;34286,186;22,310000000000002;10,379999999999995;11,930000000000007;-42,60714285732003;0
34286,191;34286,466;10,920000000000016;27,079999999999984;16,159999999999968;58,7636363633253;0
34286,951;34287,256;23,829999999999984;8,5;15,329999999999984;-50,2622950819192;0
34287,261;34287,521;8,819999999999993;23,659999999999968;14,839999999999975;57,076923076475744;0
34287,526;34287,781;23,20999999999998;12,689999999999998;10,519999999999982;-41,25490196003088;0
34288,036;34288,311;21,180000000000007;11,120000000000005;10,060000000000002;-36,58181818162461;0
34288,316;34288,601;11,46999999999997;26,180000000000007;14,710000000000036;51,61403508708693;0
34288,606;34288,866;25,649999999999977;13,740000000000009;11,909999999999968;-45,807692307333255;0
34289,121;34289,401;21,560000000000002;10,599999999999966;10,960000000000036;-39,14285714302002;0
34289,406;34289,686;11,009999999999991;23,120000000000005;12,110000000000014;43,25000000017987;0
34289,941;34290,196;14,680000000000007;25,5;10,819999999999993;42,43137254824473;0
34290,201;34290,496;24,95999999999998;10,149999999999977;14,810000000000002;-50,203389830805655;0
34290,501;34290,771;10,579999999999984;23,75999999999999;13,180000000000007;48,81481481407818;0
34290,776;34291,041;23,389999999999986;13,240000000000009;10,149999999999977;-38,30188679253688;0
34291,311;34291,596;22,44999999999999;9,449999999999989;13,0;-45,61403508832485;0
34291,601;34291,866;9,930000000000007;20,25;10,319999999999993;38,94339622650061;0
34292,701;34292,986;6,759999999999991;18,889999999999986;12,129999999999995;42,561403509336934;0
34293,256;34293,521;10,659999999999968;21,659999999999968;11,0;41,509433962355324;0
34293,801;34294,106;11,789999999999964;28,329999999999984;16,54000000000002;54,229508196669634;0
34294,111;34294,366;27,689999999999998;16,75999999999999;10,930000000000007;-42,862745097256514;0
34294,626;34294,936;23,659999999999968;7,539999999999964;16,120000000000005;-51,999999999170086;0
34294,941;34295,231;7,839999999999975;19,94999999999999;12,110000000000014;41,758620689529494;0
34299,721;34299,996;16,579999999999984;5,930000000000007;10,649999999999977;-38,727272727067714;0
34300,536;34300,821;8,25;18,519999999999982;10,269999999999982;36,0350877188566;0
34301,096;34301,346;12,259999999999991;24,029999999999973;11,769999999999982;47,07999999999993;0
34301,351;34301,656;23,539999999999964;9,569999999999993;13,96999999999997;-45,80327868848079;0
34301,661;34301,961;10,269999999999982;28,399999999999977;18,129999999999995;60,43333333274704;0
34302,186;34302,416;20,50999999999999;38,389999999999986;17,879999999999995;77,73913043615977;0
34302,421;34302,726;37,610000000000014;13,259999999999991;24,350000000000023;-79,83606557369438;0
34302,731;34303,006;13,740000000000009;27,339999999999975;13,599999999999966;49,45454545428364;0
34303,011;34303,286;26,829999999999984;16,170000000000016;10,659999999999968;-38,763636363431125;0
34303,291;34303,536;16,45999999999998;27,180000000000007;10,720000000000027;43,755102040348646;0
34303,541;34303,826;26,539999999999964;11,139999999999986;15,399999999999977;-54,03508771863601;0
34303,831;34304,116;11,659999999999968;33,75;22,090000000000032;77,50877192887486;0
34304,121;34304,361;33,120000000000005;19,159999999999968;13,960000000000036;-58,16666666716057;0
34304,601;34304,891;28,680000000000007;11,680000000000007;17,0;-58,62068965499592;0
34304,896;34305,166;12,599999999999966;29,21999999999997;16,620000000000005;61,55555555628544;0
34305,397;34305,631;21,689999999999998;39,139999999999986;17,44999999999999;74,57264957136958;0
34305,636;34305,906;38,69999999999999;19,060000000000002;19,639999999999986;-72,74074073964297;0
34305,911;34306,162;19,99000000000001;41,31;21,319999999999993;84,94023904498685;0
34306,167;34306,416;40,77999999999997;24,629999999999995;16,149999999999977;-64,85943775200461;0
